id,comment
@gyunamyi7643,아 음악 넘 좋아요 ㅠㅠㅠ!!집중도 최고 잘 됩니다 휴~~감사해요
@Syabeloteu,"하루가 힘든 여러분! 저도 이 브금을 들으러 왔습니다! 회사생활이라 힘들지만 이 브금들으니 제가 다시 시작하는 느낌이고 잘할수있다는 마음가짐을 가지네요~ 우리모두 외쳐봅시다!(안외치셔도 되요!)""우리는 한 사회의 사람이다! 누가 뭐라든 우리길은 우리가 갈수있다!!"" 오늘도 수고하신 초,중,고,대,직장인들 전부 고생하셧습니다! 곧 주말이네요! 우리는 앞으로 갈수록 성공입니다! 포기하지 말기! 저랑 약속해요!! 아자아자!! 가즈아!!! 긴글읽어주셔서 감사합니다~!!"
@user-qh9qt5lo2d,음악을 들으니 마음이 편안해집니다. 좋은 곡들 감사합니다
@tym6550,진짜 집중잘되요! 덕분에 후다닥 일마쳤어요 감사합니다
@Skydance-nh1vl,항상 문서작업 할때 이거 듣고 있네요 선곡이 너무 좋은듯 ㅎㅎㅎ
@Joshua21ccc,정말 집중 잘 되네요! 최고!!!
@user-cm8bi9bl2o,이거 진짜 좋아요 요새 머리도 빨리 안돌아가고 집중력도 떨어져서 원하는걸 완성시키는게 힘들었는데 이거 들으면서 편안하게 그리고 빠르게 했어요
@jjjj87,이 리스트 너무 좋아요. 집중력 풀파워입니다.
@mjshow5665,오늘은 수업 연구하면서 듣습니다~ 차분해지면서 생각 정리가 조금씩 되어가는 느낌. 감사합니다.
@djjelly687,집중 정말 잘되요. 노래 다 너무 좋아요 ㅠ 감사합니다.
@user-il5qz4yx5i,노래 정말 굿~~~너무 좋아서 공부는 안하고 노래 집중하게 되네요 ㅎ반복해서 들으면 좀 나으련가
@user-rt8hg3rr5r,28:25 ㅎㅎ 졸지말고 집중해!!ㅎㅎ 일할때 말고 공부할때 틀어놓고 하는데 좋습니다~ ㅎㅎ
@user-ps9ds6qu9j,딱 파돗소리에 잔잔한 피아노 음악 흐르는 거 찾으려고 했는데.. 이거 켜자마자 그렇게 시작되는 거 보고 놀랐.... 좋네요! 추천누르고 갑니당~
@yousimlee9433,비대면 연수 브레이크 타임에 강사님이 우든체어님 음악 공유해 놓으셨는데 너무 좋아  캡쳐해 놨었다가 어제부터 들어와 보고는 단번에 구독하기 눌렀어요.  독서와 좋은 음악이 함께 하는 저의 지금이 너무 행복해집니다. :)
@user-uy7yu2dm8w,"집중력 높이는 음악이래서 왔더니, 음악에 집중하고 있게 되네요 ㅋㅋㅋㅋ... 노래가 너무 좋습니다."
@user-bu9sy2kn1m,시험기간 들으면서 공부하니깐 집중이 잘 되네요
@jaehun488,혹시 1시간 21분 26초에 나오는 곡제목 알려주실수있으신가요ㅠㅠ 곡이 너무 좋아서 꼭 알고싶네요
@user-hz5by7li2q,집중력 음악 찾아듣는 가운데 이 연주곡모음이 제일 좋아서 자주옵니다.
@keawook,잡념이 생기고 일이잘안될때 이거들으면서 청소하고 정리하고 명상하는데 세상편하네요
@kps990612,이런 노래는 어디서 찾는걸까요? 정말 집중이 잘되네요 ㅎㅎ좋은 음악 감사합니다. ️그리고 직장인 여러분들 힘내세요.
@pr.c3418,카페에서 에어팟끼고 듣는데 집중 잘되서 좋네요 덕분에 중요한 아이디어도 얻구요. 감사합니다
@yourname1284,좋아하는 느낌의 음악..선곡너무 잘해주셔서 좋아요 누르고 갑니다~!!
@user-ul3vh2rs2w,마음이 복잡해서 들어왔는데 한결 나아지네요 저처럼 머리 아프고 복잡한 마음 갖고 계셨던 분들 다 나아지셨음 좋겠네요 행복한 하루하루 되세요!
@user-hl6rm6xs5y,노래 진짜 너무 좋아요
@baehyongwon112,저는 재즈를 좋아해서 자주 들었는데마음이 편안 해지고 기분 좋군요.
@sjk8591,와우.. 집중이 잘되네요
@polko8854,노래 정말 좋네요
@user-ld2ik4rq5k,감사합니다 이렇게 좋은 노래 올려주셔서 덕분에 도움이 많이 됩니다 ㅎㅎ 짱 좋은 하루되세용
@handler496,첫 노래부터 너무 좋고. 차분하면서도 통통 튀는 매력이 있어.
@user-kc5ws7pv2t,좋은 음악 덕분에 과제 집중해서 잘 마루리 할 수 있어  너무나 감사합니다.
@TV-jm7mu,정말 음악 좋아요!!~~. 집중하는데 TOP음악입니다. 늘 응원합니다~~
@user-qr3gq7vq4w,"와나 유튭에 댓글 단적 없는데, 누군가한테 음악 추천해준 적도 없는데 진짜 1번 부터 핵명곡인듯 ㄷㄷ"
@sujeongyoon7036,다른채널 음악들 들어봤지만 잘 집중안되는데 이 음악들은 들으면 빠져드네요.최고!!! 매일 듣고있음~
@sweetyoon97,저는 중학생때 신지호님을 알게되고 그때부터 공부할 때 자주 들었는데요! 이렇게 오랜만에 다시 들으니 뭔가 눈물나네요ㅠ.ㅠ 힝... 작업하다말고 감상에 젖어 있습니다
@walkercharlie77,틀어놓고 책 읽으니 책속에 빠져 드네요. 음악이 참 좋은데 소리보다는 책에 집중하게 되는 이상한 매력이 있는 음악입니다.
@user-ur7rx5rx6l,일하면서 방해안받으려고 들으면서 일했는데 효과짱입니다
@user-dc5cw3ig9c,음악 참 좋네요~ 일하면서 듣기 좋아요.
@Bong.Bong.,"09:06, 28:24 , 2:49:13 "
@hyejinlee2868,공부하면서 듣는데 집중 잘돼요
@studentschool5060,공부 집중 되네요. 감사합니다.^^
@seolmae006,한참 듣고있으면 저도 모르게 집중해서 열일하고 있네요. 좋은 음악 감사해요~
@user-pj4mv5qf8d,연주곡이 너무 좋으네요 ^^
@PPAK_SE,기성곡이 조금씩 변형된 음악이라 너무 좋네요
@shinwoo72,좋은 음악 감사합니다 
@user-pf8lh8gt8f,요즘에 일할때 집중이 너무 안되서....힘들었는데집중이 너무 잘되요!!
@user-te6vb5nk5m,"일할 때 듣는 음악, 이런 느낌으로 하나더 해주실 수 없나요? 너무 많이 들어서요"
@user-bz5tv9ye1w,my favorite play list. thank you ^^
@sun107,음악 너무 좋아요
@youuu8064,업무 할때마다 듣는데 이거 들으면 집중 넘 잘 됩니다! 요즘 최애 플리에요
@user-jd5wm9un5j,저는 집중할때 듣는걸로 이영상 음악들을 젤조아합니다 템포도 마음에 들고 음악들도 ㅎㅎ
@it_tube,일할 때 음악 들을 수 있는 자체가 여유입니다. 화이팅.
@user-oi1uf6km3u,독서하는데 너무 집중잘되는  멋진곡들로  선곡되어 한권을 바로 끝낼수있을듯~감사해요
@goodalstjr,재즈 검색하면 어느채널을가도 매번 비슷비슷한풍에 재즈 음악 밖에 없어가주고  질려갔는데. 이 채널은 각 영상마다 음악이 차별성이 있어서 좋아요.
@user-gm6ym6xj8l,잘 듣고 갑니다~ 덕분에 시험공부 집중해서 잘 했습니다 감사합니다^^
@riop1324,"대학원을 앞두고있는 대학생입니다 논문이나 머리를쓰는 일을 하다보니 항상 머리가아픈데, 이곳에오면 노래로 보상받는기분이들어 매일매일 들으러옵니다 ㅎㅎ 다들 이곳에와서 저와 같은느낌을 받고 평안한마음 유지할수있는 하루되길바래요"
@Sophie-ct3ce,circus 곡 정말 매력있네요 넘 좋아요~ 작업하다 멍하니 음악에 집중했네요ㅎㅎ
@ChrisChoiThird,우연히 들어와서 듣는데 너무 좋네요. 감사합니다.
@mijungpark4420,1시간 44분때에 나오는 음악 제목 아시는분 계신가요!? 너무 좋아요 ㅜㅜ
@jwkim733,음악들이 맹숭맹숭하지 않고 색깔이 있어 듣는맛이 좋네요. 감솨
@user-cp3zn4lh7t,와 ..첫음악부터 너무 좋아요ㅠ
@sujeongyoon7036,광고도 없고 일할때 공부할때 듣기 좋음요!
@user-vq4gp8bz3w,모두 코로나로 힘드실텐데 다들 모든일이 잘 풀렸음 좋겠네요 .
@nowornever3701,노래 진짜 좋다
@user-sj2co6dz2t,집중 정말 굿!!!!!!!!공부를 많이하게 되용이 노래 좋아용 너무!!
@enuw7047,감사합니다 덕분에 좋은 음악 알게 되었습니다
@user-dc4hf3fq3w,너무 좋네요
@user-ie8lu7bc1g,좋은 음악 들려주셔서 감사합니다~
@naeu2208,화면에 노래 제목도 같이 표시됐으면 좋겠어요
@parkmk23,뭐지... 겁나 집중잘되.. 단축근무 높은효율 짱
@user-de2nc3jr4q,최고로집중잘되서. 공부에완전빠져드네요. 대박
@user-vk3ts8vs8b,아침과 함께하기 좋은 음악이네요. 사진속 장소에 가보고 싶을만큼 넘 이쁜 문입니다. 하울의 움직이는 성 처럼 저 문을 열면 다른 세계가 있을듯.
@user-ew4ed2ol8r,정말감사해요^^~♡너무좋아요하시는일들이 항상잘되시길요
@user-hl1vu4hq3l,많은 도움 받고 있습니다.감사합니다^-^복 많이 받으세요
@user-gp2en6uq8y,와 진짜 이거 들으니까 능률 미친듯이 오름 ㄷㄷㄷ 감사합니다!!!
@seonamin2025,집중 잘됩니다. 
@rainsoundssleep,"편하신밤 보내셨는지요긴장이 풀리는듯 자꾸~눈이감기네요 힐러님 영상음악 속에누워,,,,,~~"
@user-tz5es5vb8q,노래 너무 좋네요
@user-hh1qj5ps3o,좋은 음악 감사합니다 공부 잘 돼요ㅠㅜ
@wonjoony,ㅎㅎㅎ 누구 말처럼 일에 집중이 되는 게 아니라 음악에 집중하게 되네요. 개인적으로 완전 제 취향입니다. 감사합니다.
@Cielo-ip5fx,백색소음만 듣다가 이거 들으니까 사운드가 풍부해서 즐겁네용~!
@user-py6ii1er4j,"컴터로 디자인 일을 하는데, 마감시간에 쫓겨 평소에 야근이 잦고, 주말에도 나와서 일을 하는데 있어서 클래식을 들으니까 잡 생각이 다 사라져서 집중력 향상에 좋네요. 다만 약간 졸려서 졸뻔해요ㅋㅋ이런 류의 음악을 듣는게 첨이라서 그런 것 같네요 ㅎㅎ"
@user-mc4ei3he1s,"음.. 맞는지는 모르겠어요. ^-^;;;   1. 신지호 - 그 여름, 그 바다  (0:00) 2. 신지호 - Waltz On Sunday (2:37) 3. 신지호 - 단발머리 (4:35)4. 신지호 - Like Rain In Your Mind (5:59)5. 신지호 - Day Dream (9:03) 6. 신지호 - Would You... (16:32)7. 신지호 - Just When You Thought It Was Over (20:33)8. 신지호 - Blind (23:51)9. 신지호 - The End (28:13) 10. 신지호 - 비밀 (31:50) 11. 신지호 - Lost  (36:19)12. 신지호 - I'm All Yours  (40:34) 13. 신지호 - Circus (44:14) 14. 신지호 - The 1st Epilogue (46:19)[참고] (49:36) 부터 다시 1번 트랙 시작입니다. (0:00) 와 같아요. 1~14까지 총 4번 반복입니다. ( 1 Loop 49:36 = 2976s ,  All 3:18:13 = 10800s + 1080 + 13 = 11893s,   11893s / 2976s = 3.99  => 4번 반복,  블라블라~~~ ) 요즘 너무 좋아서 계속 듣고 있는데,, 새로 시작하는 음악에 맞춰서 시간을 넣었습니다.  혹시 다르게 들어간 경우가 있으면 댓글 주세요. ^-^;; 너무 좋아서, 듣고 있는 음악의 제목을 알고 싶어서 갠적으로 적은 건데, 필요한 분들도 계시겠다 싶어서 공유해요~"
@butterflydalat9977,차분해지는 매력이 있는 노래들이네여
@user-px2vm4yx2u,너무 좋은곡이 많아서 집중하다가 기분이 너무 좋아집니다!! 그런데 ㅠㅠ 몇몇곡은 진짜 제 취양이라 곡명과 연주자가 궁금해요.. 알지 못해서 너무 아쉽네요 ㅜㅜ  다음 영상에는 ㅜㅜ  표시되길 기대합니다. ㅠㅠ
@Lalala-he1tr,31:00 이부분 노래 너무 좋아요....
@photoyang6924,회사에서 자격증 따오래서 시험 준비하면서 들어봅니다 ㅎㅎ 오늘도 홧팅하세요
@Holly_cow,노래 좋네요
@nacl5811,1:33:45 뮤지컬에서 분량은 적지만 주인공에게 결정적인 도움을 주는 미스테리한 정보상이 자기가 어떤 사람이고 뭘 할 수 있는지 하나하나 언급하며 부르는 넘버 느낌
@user-cv7ll2en7y,이거 뭔데 이제야들었을까요 분위기장난아니네요 왜케좋지
@user-zo5zh4dd7f,음악 듣고 힘이 나네요  고맙습니다 :)
@yoonyj001,감사합니다..처음 듣고선 모든곡에 매료되서...! 이곳을 알게된게 축복같네요~(그림그리며 잘듣겠습니다:D♡)
@chriskim9472,곡들이 마음을 흔들어서 ...집중 안돼요~~! 일할려다 넋 놓고 듣고 있네요. 즐감할께요.  감사합니다~!!
@user-rx6yi2yp6y,이글 보신분들 모두 행운 가득 받아서 다 잘 됌~
@user-ed5mf9oh3t,와 노래 듣자마자 반해버렸네 ㅎㅎ
@jessewoo8662,2020년 8월 모두가 코로나로 힘든 이 시기다들 좋은일 많이 생기고행복해졌으면 좋겠습니다 :)
@irisheo7521,이 음악 들으면 집중 잘되요! 요즘 집중할때는 꼭 여기 찾아요~^^ 감사해요~^^ b
@doris1029,재택근무할때 좋습니다. 밖에선 공사하는 소리때문에 너무 씨끄러운데 대충 음악으로 덮을 수 있어서 재택 할땐 계속 듣고 있습니다.
@user-sq1mc5he8w,너무좋네요 감사해요
@huni5880,음악이 너무 좋아 음악 감상에 집중되네요.ㅎㅎ 좋은 음악 감사합니다.
@songju0420,와 너무 좋네요 21:30 곡제목 알수있을까요?
@yanuhhhh,미쳤다 너무 좋다..
@-WAY79,마음의 집중이 필요해서 들러보았습니다^^잘듣고가겠습니다ㅎㅎ
@TheLeecj,집중잘되요 좋아요 감사합니다
@user-ip9ps2iq6h,들으면서 일을 하니까 잠이 오네요...ㅎㅎㅎ 확실히 잠에 집중이 됩니다
@yyjin1217,노래 너무좋아요!! 좋은노래 알아가요 ㅎㅎ
@user-ew5kf3he5i,1:17:48에 부터 다시 시작(?)되는건지 는 모르겠지만 이때 음원 좀 알수 있을까요?~ 저한테는 너무 좋네요
@qmffndlqm,듣기 좋아요~ 일하면서 듣는중이네요 ㅎㅎ
@user-uw2ic7bd4i,일 할 때 잘 듣고 있어요. 감사합니다.
@user-jz5rf7qk3q,전 이 곡만 들으면 금방 집중이 되네요 신기합니다 감사해요
@daakwak2440,와우 너무좋아요..
@user-xq9br3bp6t,현음악을 좋아하는데 현음악이 많아서 너무 좋네요 영상 감사합니다!!!
@user-fg2xm5ew1y,야근할때마다 들으며 마음 위로를 얻었습니다그리고 드디어 퇴사 선언 하고 인수인계 중이네요감사했습니다…
@user-ut3yr7rf4q,덕분에 과제 절반을 해냈습니다. 너무 감사합니다. 이런체널을 만들어 주셔서ㅠㅠ
@user-wg7wb4hy3m,중간중간 활력을 높이는 음악도 있네요 감사해요 잘 듣고가요
@user-fy3ls8hw5z,노래 너무 좋아요
@user-gn2qi2xc8v,노래 너무좋아요 ㅠ
@user-rr3fu1ub8m,마지막 시험까지 열심히 공부하고 홧팅할게요!!
@TV-ne4dp,이거 반칙이에요~ 첫곡부터 너무 좋아서 공부에 집중이 안되요
@user-lr3pv3ck4j,"감사해요, 완전,,, 오랜만에 집중력에 엄청난 도움되는 음악 찾아서, 에브리데이 귀에 꽂고 듣고 합니다. 부에리 나이쑤 ~!"
@Sophia-uw7dz,우든체어님 이 노래를 저희 엄마께 틀어줬더니 일에 집중된다고 저한테  칭찬해줬어요 감사합당
@user-ge7gg1ys6o,바로 구독했어요~ 음악이 다 너무 좋네요 감사합니다^^
@user-sb5bq4me4g,지루하지 않아 좋네요
@user-cc8pg3un9j,음악 잘 듣고 있어요 감사합니다.2:07:20 시작하는 음악 정보좀 알려주세요. 부탁드립니다.
@user-wc1hc8cp3o,28:24 갑자기 급 폭풍 열일 하게 되는 부분
@user-oi7rp7vl2g,편안한 음악들이라 좋네요
@user-cw6kz3kd9f,49:37 이거 몇번 트랙인가요?ㅠㅠ 넘 좋네요...+ 아 아래 댓글보다가 알았어요. 00:00 트랙이 다시 돌아온거군요..!! 노래 틀어놓고 글 작업하다가 이 노래 듣고 아련 터져서 첨 댓글 남겨봤어요ㅎㅎ 멋진 곡 정말 감사합니다
@_tidian7509,노래 개좋네 ㅠㅠ 공부하면서 틀었는데 감정적으로 넘 좋아짐~~~ 맨날 무슨 집중력 뚜뚜뚜뚜 이런거랑 너무 심심한 클래식나오다가 ㅋㅋ
@kimmaru6452,이건.. 집중이 잘되는음악이라기보다는 그냥 감상용 음악인것같네요 일하다가 듣는데 집중이 다깨집니다..
@rainsoundssleep,일할 때 집중력을 높이는 차분한 연주곡
@kim-tb4qs,50분에 나오는 노래 뭔지 알 수 있을까요???
@Nicebis,첫곡부터 너무 좋아요
@user-lk6hn4pj5b,음악을 구독 누른건 처음예요주로 발라드 찾아 들었는데 작업을 마친 뒤에도 종일 듣고 싶네요 좋은 음악 감사합니다~
@dachisuper5082,13:11 에 나오는 노래 제목 너무 알고 싶어요! 아신다면 알려주실 수 있을까요? 그리구 채널에 있는 노래들 다 너무 좋은데 제목을 알 수 없는 게 아쉬워요 ㅠ
@user-de2nc3jr4q,크게틀어도  시험지문이  귀에쏙쏙.  감사합니다
@bethel3272,favorite playlist so far
@user-zx9dw7et1m,밀린 과제때문에 여기서 이거 듣는데 순간 그동안 참아왔던 눈물이 조금씩 나오는거 있죠?
@user-nm9ei5fj7j,노래가 너무 좋아서 감사 댓글 쓰려고 내려왔어요.. ㅎㅎㅎ 좋은 노래 고마워요 이제 다시 집중하러 갈게요!!
@Saram-mr5ew,집중 잘되요! 혹시 시간별로 제목과 매칭해주실 수 있을까요ㅠㅠ 노래 참 좋아요
@sarahenderson6078,"집중이 되지 않아 이곳으로 오신분은 집중이 되었으면 좋겠고, 시험 때문에 불안해서 오신 분은 꼭 시험 결과가 좋았으면 좋겠어요. 누군가의 응원을 보기 위해 오신 분들은 꼭 응원받았으면 좋겠고, 이곳 노래가 좋아 오신 분들은 즐거운 감상이 되셨으면 좋겠네요."
