id,comment
@user-ye4tc4uh1g,진짜 플레이리스트 미쳤다 듣고싶은곡을 모아놨네
@cloud_nine-ni2by,새로 발견한 띵곡들을 많이 건지게 해주셔서 감사합니다
@main_sung,심신이 안정되는 곡들이 많이 있습니다. 고맙습니다. 덕분에 안정되는 기분이 듭니다.
@user-vf3uj1cu4t,진짜 좋은 노래만 있네요?? 힐링 제대로 하고 가요ㅜ
@user-du4ni8sq4l,와.. 이 플리 맛집이네.... 제가 자주 듣고 있는 곡들이 많아서 반가운데다 다른 곡들도 차분하니 좋아용ㅠㅜ
@user-jr1ir1dw7k,진짜 너무 좋아요 이거 무한반복. 만들어주셔서 정말 감사해요
@user-fx8ik5yt4c,"알바할때 점장님이 틀어두셨는데 제목이 가물가물해서 집오자마자 누워있는 플레이리스트 검색해서 드디어 찾음,,,,,,하 진짜 다 너무좋은 곡들 ㅜ"
@user-bx2wc7nh1n,잡다한 생각이 많아 아무 생각없이 책장을 넘기고 싶었는데 눈에띠네님의 좋은 선곡들 덕에 오랫만에 기분 좋은 새벽을 맞이할 수 있었어요 감사합니다:)
@user-dt9fm7ot2j,진짜 눈감고 누어서 듣는데 마음편하다 크~
@user-ennniu,진짜 아무것도 하기 싫은데 해야 할 건 많은 이 설움을 눈띠 플리 들으면서 풀어야지ㅠㅠㅠㅜ 항상 좋은 플리 고마워요
@user-lt5tk3yn6i,몸이 아파서 힘들었는데 노래듣고있으니까 기분은 좋아지네요~~^^ 감사합니다 이런거 올려주시고 바로 구독눌렀습니당
@2002ksg,진짜 누워서 아무 생각하기 없이 듣고 있습니다.~^^
@eunjic5231,가을 타고 싶을 때 듣기 좋은 노래모음
@user-hf3wf7ro1t,몇 달간 노래를 못 듣다가 이제야 듣기 시작했다너무 듣고 싶었지만 시간이 필요했다들으니까 좋네..
@wkj001,오랜만에 falling 들으니까 너무 좋아요!!!
@user-yx3ch2ed7e,노래가 저의 취향을 반영한 것들만 있어서 너무 좋아요!
@HI-sm4sg,리스트 너무 좋아요~~~. 여기에 호피폴라의 너의바다도 어울릴 것 같아요!!
@afaq3,??????? ????? 
@zze9443,존박 폴링 진짜 자주 듣던 노래였는데오랜만에 들어도 넘 좋네여. 이제 가을되면 자주 들어야지ㅎㅎ
@03Rokmc942,너무좋은곡들 알게되고 잘듣고 갑니다 행복하세요
@ung2ee191,노래선곡 진짜 아름답네요 진짜로
@user-lp5xp7ws5q,노래 다 좋다ㅠㅠ
@hwavelet_,미친 플리 !!!! 그냥 내 재생목록 그자체 … 
@Ali-sb5nz,저는 이라크에서 왔지만 한국을 사랑하고 앞으로 꼭 한번 가보고 싶네요 지금은 조용히 노래를 듣고 공부에 집중하고 있습니다 모두 행복한 삶을 빕니다 
@haerang2114,아직 다 안 들었는데 그냥 노래 목록만 봐도 좋은 노래밖에 없네 사랑해요
@smf3788,리스트 너무조아요
@user-gb1fq1fq6r,진짜 나오고부터 맨날 들어요 일하면서 에어팟끼고 하루종일 들어요 너무너무 좋아요 최고야 짱이야
@dainlee5384,"와 이렇게 좋은 플리는 처음이이에요,,내일 수학2 시험 잘치게해주세요,,,,,,,,ㅠ"
@user-eu4no3wu8h,우연히 듣게된 음악 너무좋네요 하늘에 별보고 마당정자에 누워서 아무 생각없이 들어요
@user-rk5dq9qs1p,마음이 따뜻해집니다 ^^
@user-xi6de7oh9z,진짜 내가 일주일에 세번씩 찾는 플레이리스트임..
@user-vr2ql2jy4y,헐 초승님 노래가 있네...57:37 2:30:12여러분 초승님 노래 많이 들어주세요! 금요일에 공연 보러 가는데 너무 기대되네요
@illume502,힐링하고 갑니다...♡
@user-gg6qr7oi2j,아니 어떻게 제가 다 좋아하는 곡이예요… 제 플리 빼다박은줄ㅠㅠ 사랑해요
@kitaepark8993,와 존박형 풜링 첨들어봤는데 엄청 좋네용.. 이 노래 하나로 구독 박고갑니다.
@user-vu3gf3qm5n,퇴근길 지친 몸과마음으로 운전하면서 들으니 너무 좋아요
@veryberry2843,진짜 좋아 늘 그렇듯이 
@user-ps8jq5eh6x,"1:29:42 진짜 너무 취저 플리 ,,"
@user-wy7xt5rq4n,멜론에 플리 있으면 좋겠다
@remon1109ify,잔잔한 음악도 좋네..
@user-gr2sq9md5j,이 감성 너무 좋다  눈띠 플리 사랑해요
@user-mw1tg8ft4q,넘나 힐링이네용
@shy1252,정말 위로받고 있어요!! 감사해요~ 
@zoranavra1582,한곡 한곡 요즘 듣기 딱 좋은 노래들..
@user-to6ky9yr6f,적재 노래 진짜 잔잔하니 넘 좋다
@white_mass,완벽 그 자체 플레이리스트!
@user-e9018,완벽한 플레이리스트
@user-ff2ks4en6i,뭔가 하루를 정리하고 싶을 떄 들으면 극락 갈거같은 플리네요..사랑합니당..
@user-io8fi6xm7u,걍 들을려고 들어왔다가 나랑 같이 걸을래 나오자마자 진짜 육성으로 헉 함 너무 좋아 진짜 와 분위기랑 딱 맞음
@user-xt2wg5qp7m,15:37 이 노래 너무 좋다… 좋은 노래 얻어갑니다
@bowbanban73,???????????????? ????????????????? 
@user-tw5xh3yd9u,누워서 첫 곡 듣는 순간 아 이거 많이 들었는데 하고 바꿀까 했는데 듣는 순간 바로 맘 사악 편해짐
@rAin-rw1ql,고등학교 3학년이 되어서 앞으로 진로 생각에 고민이 많아지고 생각도 많아졌는데 이걸 보고 잡생각이 사라지고 정신이 맑아진 듯하네요 좋은 영상 감사합니다.
@user-sy4yt6te3f,헐  나  그림 그리고  있는데 이 노래 듣고 있어요 ㅎㅎ 힐링  
@user-vt8vo7rj3v,비오는 어느 새벽에 좋은노래 듣고 가요
@user-vu3rr5su4d,너무 좋으네요..
@bullycat,방금 슬펐는데 꽤 위로가 되었어요ㅎㅎ 감사합니다ㅎ..
@user-gr9yd5bk3c,이정도면 눈띠 나랑 영혼공유한 정도다.. 진짜 플리 최고에요ㅠ
@user-xy2le7re9t,이 플리 최고다..
@user-ym7ju7du6o,ㅠㅠ너무 좋아요..........ㅠㅠ
@cy159,왕좋아요 모르는 노래 잘 안 듣는데 다 좋아요 좋아하는 노래도 많이 있고
@user-ew6qt1iw2h,개좋다
@user-fl8ff9oi4f,진짜 사랑해요 눈에띄네..눈에띄네 덕분에..띵곡과 함께 살아갈수 있습니다아아!!
@moomooha2132,멜론 플리로 추가되는 링크좀 공유해주세요 ㅜㅜ특히 이번 플리 너무 취저라서 멜론에 저장하고시퍼요.!
@llllllllllllllllllllllllll3750,좋아하는 애가 추천해줬는데 이제야 끝까지 듣네요
@plusone881,너무조아요 ㅠㅜㅠ
@yeonjisvlog5161,초6 초등학생입니다. 평소 학교에 빨리가 이어폰 꽃고 노래 들을 때 눈에띠네님 플라를 잘 듣고 있어요. :) 이런 좋은 플리 만들어 주셔서 감사해요.가끔 학교에 와도 하기 싫을 때 이 플리를 들어요. 다시 한번 이런 좋은 플리 만들어 주셔서 감사합니다 : )
@user-xk5pi3zo8e,우와.. 영상하나보고 구독한적처음이예요 잘듣고가요
@user-we8by7sg3x,"어마마????  넘나 오랜만에 들어와,,ㅠㅠ 항상 좋은노래 고마워 :)"
@heoseo527,취미활동 하면서 들어도 좋타
@user-qw6vo5dk6l,다 모르는 노랜데 다 좋당 ㅋㅋ
@si._.hyun1121,왜 이렇게 좋은노래를 듣는데 울음이 나오는거지? 사실은 친구들이 내 뒷담까서.. 그걸로 어쩌면좋지 나 이제 학교생활 어떻게 이런 생각을 하다 머리가 복잡해서 이 노래 들어왔는데 속상함이 밀려와서 그냥 울음밖에 안나온다…
@goldensoup1533,누가 제 플레이리스트 가져다 놓은줄 알았어요  멜론 해지하고 방황 중이었는데 자주 들으러 올 것 같아요~
@user-ez8qy7nz6m,잔잔한 노래는 달달 연애세포 자극하는 노래들이구나...... 자아성찰 자기애 상승하는 노래 모음은 없낭
@JJeong54,"눈띠 너무 오랜만이야,, 오늘도 잘 들을게><"
@user-nm9ke2hh4o,알고리즘이 내 기분을 아는가봐 개신기해 차타고 멀미나서 아무생각안하고 싶은데 노래듣고싶어서 딱 유튜브틀었는데 이거 나옴
@user-ur2rm3mp5i,졸업식날 새벽에 잠이안와서 듣고있네요2022 저에겐 여러모로 최고로 ~~한 해였는데여러분들은 어떤가용.. ㅎㅎ
@user-nl1iw1gf8g,노래 좋다
@Yullp90,이 댓글 보신 모든분들 건강하시고 행복하세요!당신도요
@user-osnuoeh,와 이제와버렸네 오늘도 노래 완전 좋고...잘들을게요 눈띠
@jk00zz,??? ???? ??.
@sarang_kim,마음을 쉬면서 듣는중.. 겁나 좋다.. 근데 아무리 귀찮아도 밥은 먹어야겠음 배고픔
@50000volt,오늘 오랜만에 올라온 것 같은데...?아무튼 여름에는 에어컨 틀어놓고 얇은 이불 덮은 다음에 눈띠 들으면서 핸드폰하는게 짱이지! ㅇㅈ?? つ ?_? ?つ
@mi-fc5zi,오랜만이에요 ㅜㅠㅠㅜ ??
@user-mf2eb2ts8e,"우리사이 은하수를 만들어 넘 좋아요 여러분 ㅠㅠ 검블유 너무 재밌으니깐 꼭 보세요,,, 원래 드라마 끝까지 보기 귀찮고 잘 안끌려서 안보는 사람인데 억지로 1화 봤다가 잼써서 끝까지 다 본 사람 입니다!!….장난 아니에요ㅠㅠ이 댓글을 보시는 분들께선 꼭 보시기 바랍니다 ㅎㅎ"
@Dbdb-_-,아무생각 없이 툰 볼때 좋겠다 감사합니다 ㅎㅎ
@user-ci2ct1ld6w,누워있기가 젤조아요ㅋㅋㅋㅋ
@qqm2185,눈띠 아침부터 듣는데 너무 좋다 사랑한다 
@andrewtaylor1067,에어컨을 틀고 너랑 같이 누워서 이불을 덮고차가운 바람이 살랑이지만춥진않은 그런상태에서듣는 노래.
@user-uw9vd5xu7e,대선이 끝나고 마음 둘곳 없어찾아들었습니다 위로 받고 갑니다
@delma8189,최애플리 사랑합니다
@user-ux5fh9zk4p,검정치마가 있다니… 진짜 최고세요
@user-ug4zx5by6g,하 falling이라니 .. 너무 좋아..
@pby4875,존박 폴링 오랜만에 듣는데도 너무좋네요 ㅎㅎㄹ
@user-ts2cq9mv9c,너무좋아 격하게 좋아
@vinty9624,지금 혼자 불몽허면서 듣는데 갬성 롯되네요
@user-ox7kd8nx7c,빅스비한테 유튜브에서 잔잔한노래틀어달라고하니까 이거틀어줌 빅스비가선택한 플리 좋넹ㅎㅎ
@classic1579,존박 falling 개좋네
@user-ip7ew6up4i,내생일날 내가제일 좋아하는 백예린님이 곡을 만드셧다니까 재가한번 들어보겠습니다
@minseop6060,좋네요.
@user-jz2fv1ns4m,노래 너무 좋아요 슨생님
@Lighthouse.2023,내 첫사랑이 잘때 우울한 노래만 듣는다고 만들어줬던 플레이리스트들에 나한테 들려주는 노래 하나가 있었지 그 사람과 헤어지고 그노래를 매일 들었어.. 아직도 보고싶어 왜냐면 내가 사귄 사람 중 제일 잘생겼거든
@10CM_jjapcial,이밤을 빌려 말해요..있을줄은..
@user-uz3io7vp1y,옛날에 잃은 친구 생각이 나네너랑 같이 있을때 어느 순간보다 행복했고 즐거웠는데 어쩌다 서로 싸우게된걸까?지금 생각해보면 전부 내잘못이지만잘못을 깨닫고 사과하고싶어도 할 수 없다는게 지금 가장 후회되는게 아닐까 싶다.
@user-mf1sz9kq7l,노래가좋군요
@user-pp2gy6xq9k,눈띠님 진짜 서울대 선곡학과 이런거 전공하셨어요? 강의명 막 재능과 센스 이런거냐고 ㄹㅇ거를곡이 없네요
@user-tl3hq9tl2s,아니 이 알고리즘 내가 지금 청소시작해야하는데 시간아깝게 귀차니즘발동으로 누워있는거 어찌알았지..... 믿고들어왔다진짜
@willesnoch,걸으면서도 좋은데염?? 
@user-nl6od4hb2p,천천히 가는 법을 잊어버린 사람들이 타고 가는 자전거를 좇는 우리에겐 잠시 쉬었다 갈 나무가 필요한 것이 아닐까
@user-lh5nx7qf2o,미안 눈띠 나 너무 늦었다 자기전에 꼭 다 들어보고 잘게 사랑해 눈띠 
@jian000,아무 생각하기 싫어서...앉아만 있는중입니다...좋네요...하아........ 퇴근시켜줘...
@kskeososkeje,눈띠 덕분에 좋은 밤이였다. 고마워. ?
@user-xm2ku9pf2h,눈띠 이번 영상도 고마워 사랑해
@user-ip8lm8mq5b,최애 플리로 등극…
@user-sz5gw7po2j,이 노래도 추가해 주세요^^오늘 추천받았는데 좋더라구요!https://youtu.be/nZ9UdAjn0NE
@user-sp8kr3ez2g,꽃 관리하면서 들으면 시간순샥
@user-zi3oy1vg8b,사랑한다. 많이 들을게
@user-rz5tb5dv8u,지금딱 제상황에맞네요 감사합니당
@begin__again,크 넘 좋당
@user-kt9lp7uh3r,"너를 생각하며, 편안히 누워있어.."
@user-dd2rf7xk1w,눈띠.......대학이 전부는 아니라지만 지금은 대학이 전부 같아 너무 우울하다ㅠㅠ 노래 들으면서 위로 받을게
@user-cv8yg6xz2z,플레이리스트가 너무저랑찰떡궁합 눈에띠네감사해요
@hyewonkim6096,힘든시기인데 위로되네요
@oliviakim7485,"할 일도 많고, 해야 할 것도 많고, 하고 싶은 것도 많지만……… 지금은 모르겠다, 아무것도 하기 싫으네"
@jinlee0916,"노래가 겁나 슬푸네요,,,"
@rudns531,모든 위로가 된다는 말을 해주고싶지만 생각하게 되네 광고 때문에
@user-wq3tt4kl6j,오늘도 눈띠 사랑한다.
@user-co1ik6hs4w,눈띠 너무 오랜만이다. 오늘도 고맙다.
@user-oy4ln7op4u,법정스님 책 읽으면서 듣는중..
@AnnaKim-pe1wv,지금 내가 그래.... 그냥 아무것도 하기 싫어...?
@adamadam-gm1go,시리가 나를 이곳으로 불렀다
@user-fc8cc1sg5z,직장다니며 낼생각하다 잠안오는 이타이밍에 올라와서 제생각 읽은줄...눈띠 알럽해
@user-if5st3rp9e,"뭐야 제 플레이리스트 훔쳐본 줄 알았어요,, 내사랑 노래들만 있네"
@user-dj8un7kq6l,짜파게티1개   치즈콕콕 2개 스파게티콕콕 1개   까르보불닭 1개   김치큰사발면 1개 참깨라면 1개   생생우동2개   눈을감자 4개    홈런볼 1개
@user-jl8kh2bz9c,데이먼스이어...
@____________________---,죠지를 바라봐주라고?? ㄷㄷㄷ
@user-qe2wv4cp2o,좋아요!
@user-zg6ns6cb5o,두곡 지날때마다 광고가 두개라니....
@weeeeeep,이렇게 광고 많은 노래모음은 처음봄 2분마다 광고가 계속 나옴
@user-hc3fy8rd3s,진짜 이거밖에 안들음
@user-kn7cy4hw5i,알람..왜자꾸 늦게 울리냐구..ㅠ눈띠 사랑한다.ㅠ
@user-fd4nk8pz9k,위로돼요ㅠㅠ
@user-go6xq9cs2k,
@user-ip9ig6fm7p,눈띠야 오늘도 고마워
@tv-jh7oi,아    저는노래가 좋아서 홍보하고 있어요
@dadalim,사랑한다 눈띠?
@TV-ii8ly,
@user-lp8yt3jg2s,눈띠 보고싶었어. 사랑한다.
@hosinoai895,이거 내 멜론 플리랑 개똑같네
@user-ln4bo5gj4z,너무 힘들당..
@bombom_d,"아니 진짜 알고리즘에 뜨네,, 띠네씨 나랑 결혼해,,,"
@hjchunz7004,눈띠..초장부터 나랑 같이 걷다 적재량 넘쳐서 숨차볼래..? (사랑한다)
@jajhgg5765,95퍼센트 내스타일
@user-ry7yg3ds3h,해야할건 많고 하기는 싫고
@user-qe2wv4cp2o,완전!
@user-bo2fz3oj3t,ㅡ으흗
@user-qs9pq3fu1q,광고 제거 2:41:28
@user-tx8sm7us1d,헐 그래쓰님 노래 머ㅓ야머야 혹시 여락이?!?!!
@user-vb3lo5gd7w,잠자고 싶은데공부 해야돼요
@user-lq2ut1hb1p,시작부터 귓꾸녕에 팤 들어오네요
@user-fr6il6lv5x,눈에띠네의 원래 이름은 스폴리아띠네 글라사떼 입니당
@user-sb4yi2bd3y,1:59:35 그래쓰 사랑해
@kgwndjsr,사랑한다 :) ㅇㅂㅇ
@user-zz9ox4wn1g,눈띠밖에 없다. 사랑한다.
@user-kf4gw4ny7s,광고가 노래였네….
@user-zp6yx5rx5h,누워서 듣는데 10분마다 광고가 나오냐 무슨
@YongseopKim,
@user-dn8nh5sf2e,2:41:28 광고제거
@user-mv9ew4jk8y,썸네일이 죠지 바라봐줘요? 띠네 완전 배운사람 
@user-xx1od5vs8u,출근 정말 하기 시러러러러ㅓ
@winsomeun_,2:41:25
@dhk5218,2:41:27
@user-hc7lc6zr2w,2:41:29
@user-om6fm9mc1w,2:41:28
@user-rn9zn9ss7p,2:57:15
@user-lu2bs7ku3r,미술과 요리를 배우고 싶다면 「쿠킹앤아트」를 꼭 꼭 꼭 찾아와 주세요 부탁드립니다!!!!!!!!!!!!!!!
@user-sr8kw3jf5p,원래 잘 때 뭘 들어야 잘 수 있는 사람이라 늘 asmr을 들으면서 자는데 오늘따라 몸이 너무 안 좋아서 그런지 그런 소리들이 다 거슬리더라고요 집엔 혼자 있고 몸은 안 좋은데 잠도 설치고 기분이 꿀꿀했는데 좋은 플리 찾은 거 같습니다 들으면서 잘 잘게요 감사합니다
@scj525,2:41:26
@user-re4qh5ce3l,2:41:29
@user-jd4ft1nd3o,2:41:29
@user-wc3cp3vq6m,2:41:29
@ohoh739,2:41:27
@mdttrr,2:41:27
@user-ps2wu7ol1e,2:41:29
@user-hk2zr8nj9k,2:41:29
@user-he3pb8pu7w,2:41:29
@Jjanggu9999,2:41:27
@user-kr4kz3og4j,2:41:27
@user-yq6rw1nc3j,2:41:27
@user-vj9pn1yj6u,2:41:29
@user-jv3iy8xc1x,2:41:29
@user-rr6jn5yq5u,2:41:28
@user-cg6gi6zo3i,2:41:29
@user-vh3ff6cx4v,2:41:29
@user-zv7cc1dr4w,2:41:29
@user-yn3fd2cj8h,2:41:29
@user-us8lv7wf7v,2:41:29
@user-mv1mc5nt7h,2:41:29
@tv-sd6mc,2:41:29
@user-ml4tt4ry6f,2:41:29
@user-cu1ud5eo8l,2:41:28
@user-cy4et8yh5o,2:41:28
@user-dh5vq3bo4h,2:41:28
@user-zt6lp6uw5l,2:41:28
@user-eu1es2eb7h,2:41:28
@user-cp4ws5yo8p,2:41:28
@user-tt4ly2rv7p,2:41:28
@user-th5tx8lh5n,2:41:28
@user-om7wg5nc9p,2:41:28
@user-ct5pe8sz8z,2:41:29
@user-gc2gj9vy9y,2:41:29
@mulba_7286,2:41:29
@user-pb6cb5lm9t,2:41:28
@user-pb6cb5lm9t,2:41:28
@user-we9ef9bs2s,2:41:28
@simwoochan123,2:41:28
@user-lr5xs3wt3i,2:41:28
@user-jo9fv5sm8e,2:41:28
@user-qd4cj9rt5h,2:41:28
@supping9711,2:41:28
@user-qf6qz6ww9v,2:41:28
@user-uc8el8yt9u,2:41:28
@user-hr5gf4bp3f,2:41:28
@user-gh4mk6it1u,2:41:28
@bjkim8,2:41:27
@cheangi8996,2:41:29
@user-lv6zo4fe9x,2:41:27
@kkk-hd1sn,크래커 너의 바다
@user-rh4qm5ig2v,2:41:49
@user-wu3ir6nj2u,2:41:27
@user-br5zm6uh9u,2:41:29
@user-we6bo8cx9k,2:55:55
@user-rl7qg1uh6h,2:41:25
@user-ds7pe9oy8r,2:41:29
@user-cq9xp7tp2u,2:41:29
@user-hi8gp5ny1l,2:41:28
@hanah0118,2:41:28
@user-wp8ju6xp2b,2:41:29
@shyuns2,2:41:28
@flexible_6065,2:41:28
@TV-xo7tb,2:41:28
@user-zu5sh3mb4u,2:41:28
@user-sk2qz3go9f,2:41:29
@user-mw7ub6hm8r,2:41:29
@user-ui8gs5ek1c,2:41:28
@user-fk9cy2us7u,2:41:28
@user-bj8yk6sl8v,2:41:30
@user-us7se5jb9r,2:41:30
@luvtherose,2:41:28
@user-oh2tv2eg9d,2:41:39
@user-us8lv7wf7v,2:41:57
@user-rd1kf3zr8j,2:41:30
@user-ph1bi8qs1i,2:41:55
@user-je7cw5ln2w,2:48:28
@eunyeongko7299,2:41:30
@user-fo3lw6gc5z,2:41:59
@my_treasured,1:11:29 이거 뭐임 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ뭐지?
@user-qx2rj9uw5m,광고 2개 당첨!
@user-es5dj7xp7k,2:50:00
@user-xo2gr5he8o,첫 곡에서 끝
@user-tw7fg7bv7d,2:42:00
@user-ij2jz7kj9y,2:41:29
@user-vc1kl5nn1t,1:31:52
@user-sl9xu6bs1m,2:41:28
@user-sp9my1jn1c,2:41:50
@main_sung,10:00:00
@imfull.,뭐얔ㅋㅋㅋ 내 얘기자나?
@user-jz6rn9or1d,눈띠야 ㅜㅜ
@user-zt9ld1fg2e,1:38:00
@user-nv6ji4fj5q,3:00:00
@user-yr9fh6xv3g,3:00:00
@user-xm5dg4uw5l,3:00:00
@dkso2179,3:00:00
@user-ug6pn4ce3m,37:03
@user-sw7qw3cn5b,아니  글을 내맘대로 읽는 습관있어서 가수 이름이 죠지인데 쥬지로 읽어서 이름을 왜그리 ㅈ같이 지었지 했는데 내가 ㅈㄴ ㅂㅅ이엇네
@user-gh9ur7pj7z,21:26
@user-hq9pp9fp1v,광고때문에 그냥 끔
@wierdo2036,3:00:00
@user-uy3qk9ie7y,3:33:33
@Heyzzi_,유오하1!!
@user-zj3vq7fk9p,2:41:28
@user-qe2wv4cp2o,정말요
@user-fo2bq2lm7e,모 ㅅㅂ 노래 한곳 끝날때 마다 광고가나와 ㅅㅂ
@user-dz7km9nk7r,조지보고 들어왓다
@user-lk4jh1ju8b,2:42:00
@user-be3ow8mm3l,광고 존나많네
@user-or7wy2yk4m,0:01
@user-bp9xp7dv3p,3:00:00
@youngj9036,3:00:00
@user-du7qo9px7f,ㅋ
@user-wd3ke8jh9x,ㅎㅇ
@user-bo2fz3oj3t,ㅡㅡ
@dong5449,ㅇㅅㅇ
@user-ry7yg3ds3h,너무 내가 밉다
@oooyoube2799,그래쓰
@user-qe2wv4cp2o,죄송해요
@ams411,3818
@user-qe2wv4cp2o,실수로싫어요눌럿다가바로취소하고좋아요눌럿어요
@user-qe2wv4cp2o,죄송해요
